                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 0.2036,                0.17954,                0.89266,                0.95898,                0.90908,                 0.9576,                 0.8551,                0.53949,                0.33624,                 1.0596,               0.004786,               0.004786,               0.004786
                    160,                0.19899,                0.17922,                0.89079,                0.95951,                 0.9101,                0.95804,                0.85518,                0.53817,                0.33573,                 1.0581,               0.004753,               0.004753,               0.004753
                    161,                0.20031,                0.17937,                0.89225,                0.95867,                0.90926,                 0.9581,                0.85505,                0.53758,                0.33498,                 1.0574,                0.00472,                0.00472,                0.00472
                    162,                0.20186,                0.17861,                0.89282,                0.95976,                0.90549,                0.95817,                 0.8561,                0.53654,                0.33393,                 1.0558,               0.004687,               0.004687,               0.004687
                    163,                0.19882,                0.17756,                0.89313,                 0.9582,                0.90595,                0.95834,                0.85657,                0.53568,                 0.3327,                 1.0548,               0.004654,               0.004654,               0.004654
                    164,                 0.1999,                0.17948,                0.89163,                0.96037,                0.90518,                0.95836,                0.85753,                0.53453,                0.33147,                 1.0535,               0.004621,               0.004621,               0.004621
                    165,                0.19846,                0.17804,                0.89018,                0.95374,                0.91645,                0.95858,                0.85831,                0.53343,                0.33089,                 1.0523,               0.004588,               0.004588,               0.004588
                    166,                0.20026,                0.17641,                0.89041,                 0.9509,                0.91602,                 0.9586,                0.85991,                0.53243,                0.33033,                 1.0511,               0.004555,               0.004555,               0.004555
                    167,                0.19833,                0.17794,                0.88987,                0.95423,                0.91683,                0.95874,                0.85986,                0.53119,                0.32934,                 1.0498,               0.004522,               0.004522,               0.004522
                    168,                0.19701,                 0.1734,                0.89236,                0.95435,                0.91625,                0.95887,                0.85879,                0.53071,                 0.3279,                 1.0491,               0.004489,               0.004489,               0.004489
                    169,                0.19601,                0.17468,                0.88925,                0.95538,                0.91556,                0.95914,                0.86057,                0.52974,                0.32673,                 1.0478,               0.004456,               0.004456,               0.004456
                    170,                0.19534,                0.17377,                0.88832,                0.95507,                0.91311,                0.95907,                0.86008,                0.52891,                0.32625,                 1.0464,               0.004423,               0.004423,               0.004423
                    171,                0.19575,                 0.1745,                0.88693,                0.95431,                0.91467,                 0.9591,                 0.8606,                0.52832,                0.32525,                 1.0455,                0.00439,                0.00439,                0.00439
                    172,                0.19586,                0.17422,                0.89061,                0.95951,                0.91118,                0.95839,                 0.8601,                0.52752,                0.32341,                 1.0446,               0.004357,               0.004357,               0.004357
                    173,                 0.1955,                0.17389,                0.88951,                0.95896,                0.91136,                0.95856,                0.86089,                0.52687,                0.32299,                  1.044,               0.004324,               0.004324,               0.004324
                    174,                 0.1946,                0.17114,                0.89012,                0.96598,                0.90398,                0.95872,                0.86151,                0.52623,                0.32246,                 1.0433,               0.004291,               0.004291,               0.004291
                    175,                0.19413,                0.17136,                0.88822,                0.95391,                0.91693,                0.95903,                0.86084,                0.52541,                0.32197,                 1.0425,               0.004258,               0.004258,               0.004258
                    176,                0.19426,                0.17163,                0.88951,                0.95564,                0.91529,                0.95913,                0.86096,                0.52479,                 0.3216,                 1.0419,               0.004225,               0.004225,               0.004225
                    177,                0.19304,                0.17239,                0.88681,                0.95521,                0.91351,                0.95926,                0.86153,                0.52306,                0.32094,                   1.04,               0.004192,               0.004192,               0.004192
                    178,                0.19271,                 0.1702,                0.88558,                0.95576,                0.91314,                0.95936,                0.86168,                0.52196,                0.32032,                 1.0388,               0.004159,               0.004159,               0.004159
                    179,                 0.1914,                 0.1695,                0.88763,                0.95981,                0.91269,                0.96072,                 0.8623,                0.52058,                 0.3203,                 1.0377,               0.004126,               0.004126,               0.004126
                    180,                0.18866,                0.16778,                0.88365,                0.96059,                 0.9102,                0.96093,                0.86409,                 0.5198,                0.31914,                 1.0372,               0.004093,               0.004093,               0.004093
                    181,                0.19281,                0.17188,                0.88791,                0.96096,                0.90864,                0.96174,                0.86388,                 0.5195,                 0.3179,                 1.0369,                0.00406,                0.00406,                0.00406
                    182,                0.18798,                0.16763,                0.88512,                0.96891,                0.90296,                0.96145,                0.86552,                0.51875,                0.31762,                 1.0365,               0.004027,               0.004027,               0.004027
                    183,                0.18969,                 0.1694,                0.88692,                0.95742,                0.91355,                0.96259,                0.86653,                0.51773,                0.31762,                 1.0355,               0.003994,               0.003994,               0.003994
                    184,                 0.1877,                0.16753,                0.88522,                0.95801,                0.91314,                 0.9626,                0.86575,                0.51672,                  0.317,                 1.0345,               0.003961,               0.003961,               0.003961
                    185,                0.18755,                0.16616,                0.88646,                0.95796,                0.91365,                0.96304,                0.86678,                0.51611,                0.31597,                 1.0341,               0.003928,               0.003928,               0.003928
                    186,                 0.1865,                0.16472,                0.88588,                0.97013,                0.90292,                0.96265,                0.86722,                0.51523,                0.31523,                 1.0335,               0.003895,               0.003895,               0.003895
                    187,                0.18792,                0.16479,                0.88407,                0.96996,                0.90261,                0.96268,                0.86715,                 0.5143,                0.31401,                 1.0326,               0.003862,               0.003862,               0.003862
                    188,                0.18617,                 0.1672,                0.88331,                0.96987,                0.90391,                0.96278,                0.86728,                0.51329,                0.31246,                 1.0313,               0.003829,               0.003829,               0.003829
                    189,                0.18289,                0.16341,                0.88545,                0.96471,                0.91091,                0.96319,                  0.868,                 0.5117,                 0.3111,                 1.0302,               0.003796,               0.003796,               0.003796
                    190,                0.18542,                0.16287,                0.88473,                0.96814,                0.90702,                0.96176,                0.86918,                0.51066,                0.30942,                 1.0294,               0.003763,               0.003763,               0.003763
                    191,                0.18412,                0.16332,                0.88441,                0.96733,                0.90874,                0.96294,                0.86942,                0.50992,                0.30841,                 1.0289,                0.00373,                0.00373,                0.00373
                    192,                0.18309,                0.16321,                0.88361,                0.96673,                 0.9091,                0.96377,                0.86953,                0.50896,                0.30716,                  1.028,               0.003697,               0.003697,               0.003697
                    193,                 0.1837,                0.16339,                0.88265,                0.96532,                0.90908,                0.96348,                0.86984,                 0.5079,                0.30649,                 1.0272,               0.003664,               0.003664,               0.003664
                    194,                0.18032,                0.16066,                0.88363,                0.96794,                0.90775,                0.96137,                0.86969,                0.50727,                0.30526,                 1.0266,               0.003631,               0.003631,               0.003631
                    195,                0.18266,                0.16162,                0.88037,                0.96785,                0.90921,                0.96177,                0.87079,                0.50594,                0.30456,                 1.0255,               0.003598,               0.003598,               0.003598
                    196,                0.18045,                0.15879,                0.88208,                0.96613,                0.91059,                0.96182,                0.87146,                0.50509,                0.30381,                 1.0245,               0.003565,               0.003565,               0.003565
                    197,                 0.1789,                0.15953,                0.88158,                 0.9656,                0.91036,                0.96175,                0.87212,                0.50356,                0.30258,                  1.023,               0.003532,               0.003532,               0.003532
                    198,                0.18108,                0.15681,                0.88229,                0.96456,                0.91087,                0.96363,                0.87086,                0.50211,                0.30169,                 1.0215,               0.003499,               0.003499,               0.003499
                    199,                0.18016,                0.15847,                0.88201,                0.96593,                0.91102,                0.96378,                0.87126,                 0.5011,                0.30011,                 1.0202,               0.003466,               0.003466,               0.003466
                    200,                0.17784,                0.15868,                0.88079,                0.96686,                 0.9111,                0.96529,                0.87256,                0.50022,                 0.2988,                 1.0187,               0.003433,               0.003433,               0.003433
                    201,                0.17725,                0.15805,                0.88011,                0.96744,                0.91037,                0.96539,                0.87294,                0.49872,                0.29834,                 1.0162,                 0.0034,                 0.0034,                 0.0034
                    202,                0.17718,                0.15732,                0.88156,                0.97065,                 0.9118,                0.96435,                0.87373,                 0.4972,                0.29791,                 1.0137,               0.003367,               0.003367,               0.003367
                    203,                 0.1769,                0.15689,                0.87866,                0.96907,                0.91244,                0.96546,                0.87482,                0.49622,                0.29722,                 1.0119,               0.003334,               0.003334,               0.003334
                    204,                0.17753,                0.15514,                0.87902,                0.96928,                0.91225,                0.96545,                0.87516,                0.49529,                0.29617,                 1.0104,               0.003301,               0.003301,               0.003301
                    205,                0.17524,                 0.1554,                 0.8781,                0.97027,                0.91229,                0.96538,                0.87625,                 0.4942,                 0.2946,                 1.0093,               0.003268,               0.003268,               0.003268
                    206,                0.17303,                0.15341,                0.87733,                0.97158,                 0.9118,                0.96527,                0.87654,                0.49319,                0.29379,                 1.0084,               0.003235,               0.003235,               0.003235
                    207,                0.17502,                0.15462,                0.87934,                0.97083,                0.91228,                0.96558,                0.87628,                0.49243,                0.29315,                 1.0078,               0.003202,               0.003202,               0.003202
                    208,                0.17361,                0.15258,                0.88011,                 0.9708,                0.91331,                0.96547,                0.87735,                0.49141,                0.29286,                 1.0074,               0.003169,               0.003169,               0.003169
                    209,                0.17267,                0.15039,                0.88012,                0.97073,                0.91346,                0.96536,                0.87824,                0.49067,                0.29257,                 1.0072,               0.003136,               0.003136,               0.003136
                    210,                 0.1701,                0.14969,                0.87737,                 0.9707,                0.91496,                 0.9653,                0.87917,                0.48998,                0.29158,                 1.0068,               0.003103,               0.003103,               0.003103
                    211,                0.17162,                0.15303,                0.87671,                0.97063,                0.91457,                0.96538,                0.87984,                0.48907,                0.29124,                 1.0059,                0.00307,                0.00307,                0.00307
                    212,                0.17051,                0.15155,                0.87861,                0.97111,                0.91457,                0.96546,                0.87952,                0.48846,                0.29086,                 1.0051,               0.003037,               0.003037,               0.003037
                    213,                0.17083,                0.15007,                0.87686,                0.97063,                0.91457,                0.96545,                0.88073,                0.48744,                0.29021,                 1.0044,               0.003004,               0.003004,               0.003004
                    214,                0.17053,                0.14957,                0.87735,                0.97147,                0.91457,                0.96563,                0.88011,                0.48643,                0.28952,                 1.0034,               0.002971,               0.002971,               0.002971
                    215,                0.16991,                0.14951,                0.87713,                0.97217,                0.91457,                0.96615,                0.88104,                 0.4856,                0.28892,                 1.0026,               0.002938,               0.002938,               0.002938
                    216,                0.16844,                0.14724,                 0.8794,                0.97254,                  0.915,                0.96624,                0.88145,                0.48466,                0.28842,                 1.0017,               0.002905,               0.002905,               0.002905
                    217,                0.16748,                0.14528,                0.87628,                0.97209,                0.91502,                0.96629,                0.88143,                0.48357,                0.28675,                  1.001,               0.002872,               0.002872,               0.002872
                    218,                0.16618,                0.14461,                 0.8762,                0.97229,                0.91502,                0.96651,                0.88125,                0.48199,                0.28666,                0.99957,               0.002839,               0.002839,               0.002839
                    219,                0.16663,                0.14457,                0.87808,                0.97184,                0.91559,                0.96663,                0.88133,                0.48098,                0.28628,                0.99868,               0.002806,               0.002806,               0.002806
                    220,                0.16633,                0.14559,                0.87669,                0.97119,                 0.9159,                0.96653,                0.88156,                0.48016,                0.28618,                0.99808,               0.002773,               0.002773,               0.002773
                    221,                0.16624,                0.14434,                0.87672,                0.97095,                0.91614,                0.96715,                0.88301,                0.47928,                0.28594,                0.99735,                0.00274,                0.00274,                0.00274
                    222,                0.16457,                0.14332,                0.87489,                0.97097,                0.91635,                0.96557,                0.88328,                0.47918,                0.28552,                0.99728,               0.002707,               0.002707,               0.002707
                    223,                0.16242,                0.14259,                0.87457,                0.97084,                0.91635,                0.96586,                0.88354,                0.47872,                0.28454,                0.99697,               0.002674,               0.002674,               0.002674
                    224,                0.16462,                0.14461,                0.87501,                0.97058,                0.91647,                0.96601,                0.88478,                0.47779,                0.28322,                0.99628,               0.002641,               0.002641,               0.002641
                    225,                0.16265,                0.14313,                0.87357,                0.96893,                 0.9179,                0.96608,                0.88463,                 0.4771,                0.28307,                0.99565,               0.002608,               0.002608,               0.002608
                    226,                0.16374,                0.14085,                0.87463,                0.97415,                0.91696,                 0.9659,                0.88468,                0.47632,                0.28255,                0.99524,               0.002575,               0.002575,               0.002575
                    227,                0.16272,                0.14108,                0.87427,                0.97672,                0.91279,                0.96658,                0.88611,                0.47545,                 0.2821,                0.99461,               0.002542,               0.002542,               0.002542
                    228,                0.16186,                0.13915,                0.87151,                 0.9766,                0.91328,                0.96734,                0.88629,                0.47469,                 0.2813,                0.99371,               0.002509,               0.002509,               0.002509
                    229,                0.16127,                 0.1427,                0.87438,                0.97666,                0.91417,                0.96677,                 0.8866,                0.47447,                0.28094,                 0.9935,               0.002476,               0.002476,               0.002476
                    230,                0.15967,                 0.1399,                0.87314,                0.97703,                0.91482,                0.96667,                0.88676,                 0.4739,                0.28028,                0.99301,               0.002443,               0.002443,               0.002443
                    231,                0.15919,                0.14137,                0.87284,                0.97674,                0.91622,                0.96679,                0.88771,                0.47309,                0.27899,                0.99211,                0.00241,                0.00241,                0.00241
                    232,                0.15805,                0.13879,                0.87084,                0.97574,                0.91581,                0.96728,                0.88803,                0.47211,                 0.2777,                0.99129,               0.002377,               0.002377,               0.002377
                    233,                0.15765,                0.13724,                0.87231,                0.97884,                0.91294,                0.96792,                0.88838,                0.47111,                0.27741,                0.99042,               0.002344,               0.002344,               0.002344
                    234,                0.15636,                0.13799,                0.87211,                0.98008,                0.91146,                0.96807,                0.88947,                0.47032,                 0.2769,                0.98983,               0.002311,               0.002311,               0.002311
                    235,                0.15639,                0.13767,                 0.8717,                0.98616,                0.90914,                0.96812,                0.88983,                 0.4695,                0.27659,                0.98945,               0.002278,               0.002278,               0.002278
                    236,                0.15505,                0.13768,                 0.8712,                0.98586,                0.90827,                0.96782,                0.89041,                0.46844,                 0.2762,                 0.9888,               0.002245,               0.002245,               0.002245
                    237,                0.15339,                0.13391,                0.87015,                0.98642,                0.90828,                0.96828,                 0.8905,                 0.4672,                0.27519,                0.98785,               0.002212,               0.002212,               0.002212
                    238,                0.15319,                0.13469,                0.87079,                0.98644,                 0.9082,                0.96838,                0.89091,                0.46574,                0.27399,                0.98684,               0.002179,               0.002179,               0.002179
                    239,                0.15219,                0.13541,                0.87014,                0.98776,                 0.9094,                 0.9685,                0.89174,                0.46438,                0.27272,                0.98617,               0.002146,               0.002146,               0.002146
                    240,                0.15268,                0.13292,                0.86911,                0.98761,                0.91065,                0.96862,                0.89281,                0.46324,                0.27191,                0.98536,               0.002113,               0.002113,               0.002113
                    241,                0.15231,                0.13294,                0.87122,                0.98665,                 0.9125,                0.96865,                0.89276,                0.46246,                 0.2715,                0.98497,                0.00208,                0.00208,                0.00208
                    242,                0.15023,                0.13183,                0.87084,                0.98626,                0.91265,                0.96881,                0.89357,                0.46164,                0.27068,                0.98458,               0.002047,               0.002047,               0.002047
                    243,                0.15082,                0.13121,                0.87023,                0.98347,                 0.9127,                0.96883,                0.89323,                0.46099,                0.27057,                0.98419,               0.002014,               0.002014,               0.002014
                    244,                 0.1498,                0.13102,                0.87044,                0.98333,                 0.9126,                0.96889,                0.89374,                0.46022,                0.27044,                0.98382,               0.001981,               0.001981,               0.001981
                    245,                0.14966,                 0.1312,                0.86799,                0.98457,                0.91105,                  0.969,                 0.8941,                0.45948,                0.27023,                0.98306,               0.001948,               0.001948,               0.001948
                    246,                0.14819,                0.12965,                 0.8672,                0.98305,                 0.9096,                0.96903,                0.89494,                0.45892,                0.27031,                0.98209,               0.001915,               0.001915,               0.001915
                    247,                0.14691,                0.12763,                0.86676,                0.98245,                0.90985,                 0.9691,                 0.8953,                0.45837,                0.27018,                0.98143,               0.001882,               0.001882,               0.001882
                    248,                0.14507,                0.12762,                0.86889,                0.97951,                0.91581,                0.96919,                 0.8956,                0.45779,                0.26955,                0.98081,               0.001849,               0.001849,               0.001849
                    249,                0.14526,                0.12776,                0.86586,                0.97829,                0.91584,                0.96713,                0.89453,                0.45719,                0.26908,                0.98008,               0.001816,               0.001816,               0.001816
                    250,                0.14584,                0.12662,                0.86942,                0.97799,                0.91581,                0.96939,                 0.8953,                0.45685,                0.26873,                0.97976,               0.001783,               0.001783,               0.001783
                    251,                0.14509,                 0.1273,                 0.8671,                0.97774,                0.91621,                0.96935,                0.89591,                0.45616,                0.26819,                0.97903,                0.00175,                0.00175,                0.00175
                    252,                 0.1437,                0.12607,                0.86718,                0.97654,                0.91652,                0.96943,                0.89631,                0.45556,                0.26806,                0.97851,               0.001717,               0.001717,               0.001717
                    253,                0.14382,                 0.1245,                0.86692,                0.97617,                 0.9139,                0.96956,                0.89615,                0.45458,                 0.2669,                 0.9777,               0.001684,               0.001684,               0.001684
                    254,                0.14071,                0.12384,                  0.865,                 0.9762,                0.91602,                0.96971,                0.89695,                0.45369,                0.26616,                0.97655,               0.001651,               0.001651,               0.001651
                    255,                0.14358,                0.12361,                0.86826,                 0.9717,                0.91954,                0.96965,                0.89719,                 0.4528,                0.26631,                 0.9757,               0.001618,               0.001618,               0.001618
                    256,                0.14076,                0.12252,                 0.8655,                0.97196,                0.91937,                0.96978,                0.89788,                0.45203,                0.26542,                0.97481,               0.001585,               0.001585,               0.001585
                    257,                0.13993,                0.12147,                 0.8656,                 0.9707,                0.91944,                0.97023,                0.89929,                0.45095,                0.26519,                0.97377,               0.001552,               0.001552,               0.001552
                    258,                0.13981,                0.11987,                0.86606,                0.97065,                 0.9194,                0.97039,                0.90069,                0.45005,                0.26531,                0.97293,               0.001519,               0.001519,               0.001519
                    259,                0.13728,                0.12027,                0.86553,                0.97811,                 0.9144,                0.97056,                0.90042,                0.44876,                0.26484,                0.97196,               0.001486,               0.001486,               0.001486
                    260,                 0.1369,                0.12015,                0.86364,                0.97168,                0.91783,                0.97055,                 0.9002,                0.44819,                 0.2647,                0.97184,               0.001453,               0.001453,               0.001453
                    261,                0.13845,                0.12059,                0.86605,                0.97319,                0.91739,                 0.9706,                0.90019,                0.44729,                0.26495,                0.97134,                0.00142,                0.00142,                0.00142
                    262,                0.13718,                0.11748,                 0.8655,                0.97467,                0.91739,                0.97066,                0.90053,                0.44637,                0.26526,                0.97063,               0.001387,               0.001387,               0.001387
                    263,                0.13431,                0.11678,                0.86407,                0.98406,                0.90829,                0.97082,                0.90056,                0.44531,                0.26487,                0.96954,               0.001354,               0.001354,               0.001354
                    264,                 0.1339,                0.11656,                0.86321,                0.98389,                0.90871,                 0.9709,                0.90134,                0.44434,                0.26459,                 0.9686,               0.001321,               0.001321,               0.001321
                    265,                0.13482,                0.11706,                0.86512,                0.98392,                0.90874,                0.97097,                0.90148,                0.44335,                0.26427,                0.96766,               0.001288,               0.001288,               0.001288
                    266,                0.13426,                0.11548,                 0.8642,                0.98543,                0.90874,                0.97097,                0.90136,                0.44273,                 0.2635,                0.96701,               0.001255,               0.001255,               0.001255
                    267,                0.13297,                0.11599,                0.86243,                0.98531,                 0.9083,                0.97011,                 0.9019,                0.44207,                0.26323,                0.96651,               0.001222,               0.001222,               0.001222
                    268,                0.13094,                0.11358,                0.86311,                  0.985,                 0.9083,                0.97149,                0.90249,                0.44129,                0.26355,                0.96601,               0.001189,               0.001189,               0.001189
                    269,                0.13067,                0.11288,                0.86311,                0.98487,                0.90893,                0.97095,                0.90322,                0.44108,                0.26333,                0.96619,               0.001156,               0.001156,               0.001156
                    270,                0.13052,                0.11402,                0.86394,                0.98518,                0.90938,                 0.9708,                0.90337,                0.44011,                 0.2627,                0.96536,               0.001123,               0.001123,               0.001123
                    271,                0.12902,                0.11268,                0.86313,                0.98458,                0.91008,                  0.969,                 0.9032,                0.43949,                0.26297,                0.96483,                0.00109,                0.00109,                0.00109
                    272,                0.13068,                0.11302,                0.86372,                0.98353,                0.91052,                0.96898,                 0.9035,                0.43888,                0.26262,                0.96444,               0.001057,               0.001057,               0.001057
                    273,                0.12767,                0.11209,                0.86159,                0.98257,                0.91052,                0.96907,                0.90371,                0.43788,                0.26304,                0.96383,               0.001024,               0.001024,               0.001024
                    274,                0.12637,                0.10934,                0.86216,                0.98325,                0.91052,                0.96902,                0.90425,                 0.4369,                 0.2629,                0.96303,               0.000991,               0.000991,               0.000991
                    275,                0.12658,                 0.1102,                0.86251,                0.98307,                0.91052,                0.97071,                0.90443,                0.43581,                0.26232,                0.96231,               0.000958,               0.000958,               0.000958
                    276,                0.12714,                0.11151,                0.86169,                0.98301,                0.91052,                0.97072,                0.90444,                0.43492,                0.26179,                0.96181,               0.000925,               0.000925,               0.000925
                    277,                0.12342,                0.10897,                0.86101,                0.98325,                0.91073,                 0.9708,                0.90469,                0.43411,                0.26155,                0.96143,               0.000892,               0.000892,               0.000892
                    278,                0.12175,                0.10798,                0.85942,                0.98333,                0.91079,                0.97091,                0.90515,                0.43321,                0.26156,                0.96086,               0.000859,               0.000859,               0.000859
                    279,                0.12314,                0.10671,                0.86129,                0.98323,                0.91089,                0.97103,                0.90679,                0.43218,                0.26137,                 0.9602,               0.000826,               0.000826,               0.000826
                    280,                0.12259,                0.10662,                0.86067,                0.98185,                0.91097,                0.97105,                0.90648,                0.43111,                0.26062,                0.95944,               0.000793,               0.000793,               0.000793
                    281,                0.12096,                0.10509,                0.86082,                 0.9837,                0.90939,                0.97087,                0.90603,                0.43016,                0.26033,                0.95887,                0.00076,                0.00076,                0.00076
                    282,                0.12018,                0.10483,                0.85914,                0.98464,                0.90916,                0.97091,                0.90601,                0.42932,                0.26045,                0.95848,               0.000727,               0.000727,               0.000727
                    283,                0.12052,                0.10533,                0.85969,                0.98534,                0.90909,                0.97107,                0.90643,                0.42849,                0.25977,                0.95792,               0.000694,               0.000694,               0.000694
                    284,                0.11828,                 0.1028,                0.85925,                 0.9845,                0.90909,                0.97113,                 0.9069,                0.42726,                0.26016,                0.95717,               0.000661,               0.000661,               0.000661
                    285,                   0.12,                0.10449,                0.86019,                0.98476,                0.90909,                0.97118,                0.90658,                0.42627,                0.26026,                0.95651,               0.000628,               0.000628,               0.000628
                    286,                0.11648,                0.10202,                 0.8587,                0.98459,                0.90932,                0.97116,                0.90663,                0.42549,                0.25999,                0.95587,               0.000595,               0.000595,               0.000595
                    287,                0.11771,                 0.1015,                0.85822,                0.98405,                0.90954,                0.97064,                0.90661,                0.42469,                0.25964,                0.95517,               0.000562,               0.000562,               0.000562
                    288,                0.11792,                0.10155,                0.86022,                0.98469,                0.90931,                0.97069,                0.90706,                0.42387,                0.25918,                0.95441,               0.000529,               0.000529,               0.000529
                    289,                0.11418,                0.09922,                0.85655,                0.98445,                0.90937,                0.97143,                 0.9072,                0.42313,                0.25923,                0.95388,               0.000496,               0.000496,               0.000496
                    290,                0.11583,                0.10095,                0.85833,                0.97673,                0.91507,                0.97141,                0.90781,                0.42233,                0.25974,                0.95326,               0.000463,               0.000463,               0.000463
                    291,                0.31397,                0.18826,                0.90126,                0.97467,                0.91739,                0.97084,                0.90815,                0.42175,                0.25919,                0.95287,                0.00043,                0.00043,                0.00043
                    292,                0.29448,                0.16761,                0.88668,                0.97454,                0.91753,                0.97084,                0.90762,                0.42075,                0.25837,                0.95198,               0.000397,               0.000397,               0.000397
                    293,                0.28574,                0.16109,                0.87754,                 0.9834,                0.91008,                0.96908,                0.90781,                0.41969,                0.25722,                0.95104,               0.000364,               0.000364,               0.000364
                    294,                0.27996,                0.15845,                0.87445,                0.98333,                0.91012,                0.96913,                0.90832,                0.41843,                0.25561,                0.95014,               0.000331,               0.000331,               0.000331
                    295,                0.27548,                0.15392,                0.87493,                0.98335,                0.91053,                0.96924,                 0.9091,                0.41709,                0.25478,                0.94909,               0.000298,               0.000298,               0.000298
                    296,                0.27263,                0.15162,                0.87212,                 0.9761,                0.91828,                0.96948,                0.91017,                0.41587,                0.25466,                 0.9482,               0.000265,               0.000265,               0.000265
                    297,                0.27034,                0.14771,                0.87023,                0.97669,                0.91828,                0.96992,                0.91118,                0.41455,                0.25432,                0.94722,               0.000232,               0.000232,               0.000232
                    298,                 0.2661,                0.14608,                0.86836,                0.97719,                0.91828,                0.97207,                0.91131,                0.41325,                0.25367,                0.94621,               0.000199,               0.000199,               0.000199
                    299,                0.26335,                0.14359,                0.86587,                0.97773,                0.91679,                0.97219,                0.91246,                 0.4121,                0.25344,                0.94554,               0.000166,               0.000166,               0.000166
                    300,                0.26127,                0.14234,                0.86609,                0.97789,                0.91723,                0.97236,                0.91348,                0.41076,                0.25345,                0.94474,               0.000133,               0.000133,               0.000133
