                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.14621,                0.13906,                0.87248,                0.96963,                0.91403,                0.96234,                0.89759,                0.41443,                0.27284,                0.99152,                0.00472,                0.00472,                0.00472
                    162,                0.14707,                0.13941,                0.87259,                0.96918,                0.91187,                 0.9625,                0.89836,                0.41339,                0.27224,                0.99054,               0.004687,               0.004687,               0.004687
                    163,                0.14533,                0.14012,                0.87271,                0.96943,                0.91187,                0.96292,                0.89935,                0.41203,                0.27133,                0.98941,               0.004654,               0.004654,               0.004654
                    164,                0.14436,                0.13684,                0.87023,                0.97519,                0.90563,                 0.9623,                0.89909,                0.41113,                0.27088,                0.98845,               0.004621,               0.004621,               0.004621
                    165,                0.14365,                0.13941,                0.87185,                0.97399,                0.90584,                0.96261,                0.89966,                0.41007,                0.27011,                 0.9875,               0.004588,               0.004588,               0.004588
                    166,                0.14418,                0.13861,                0.86995,                0.97425,                0.90505,                0.96274,                 0.9012,                 0.4088,                0.26949,                0.98647,               0.004555,               0.004555,               0.004555
                    167,                0.14304,                0.13915,                0.87156,                0.97274,                0.90405,                0.96284,                0.90117,                0.40752,                0.26826,                0.98544,               0.004522,               0.004522,               0.004522
                    168,                0.14208,                0.13561,                0.87041,                0.96019,                0.91634,                0.96351,                0.90168,                0.40639,                0.26763,                0.98475,               0.004489,               0.004489,               0.004489
                    169,                0.13985,                0.13319,                0.87143,                0.97294,                 0.9073,                0.96345,                 0.9009,                0.40533,                0.26691,                0.98391,               0.004456,               0.004456,               0.004456
                    170,                 0.1392,                0.13318,                0.87056,                0.97275,                0.90681,                0.96361,                0.90154,                0.40422,                0.26668,                0.98289,               0.004423,               0.004423,               0.004423
                    171,                0.13954,                0.13306,                0.86966,                 0.9735,                0.90657,                0.96235,                0.90154,                0.40301,                0.26616,                0.98154,                0.00439,                0.00439,                0.00439
                    172,                0.14056,                 0.1349,                0.87087,                0.97303,                0.90657,                0.96241,                0.90289,                0.40189,                0.26529,                0.98053,               0.004357,               0.004357,               0.004357
                    173,                 0.1387,                 0.1323,                0.87024,                0.97694,                0.90451,                0.96233,                0.90292,                 0.4008,                0.26367,                0.97942,               0.004324,               0.004324,               0.004324
                    174,                0.13964,                0.13357,                0.86891,                0.97759,                 0.9034,                0.96257,                0.90274,                0.39985,                0.26276,                0.97853,               0.004291,               0.004291,               0.004291
                    175,                0.13944,                0.12964,                 0.8698,                 0.9789,                 0.9025,                 0.9627,                0.90314,                0.39855,                0.26114,                0.97734,               0.004258,               0.004258,               0.004258
                    176,                0.13768,                0.12987,                0.86916,                0.98055,                0.90255,                0.96284,                0.90412,                 0.3973,                0.26027,                 0.9764,               0.004225,               0.004225,               0.004225
                    177,                0.13794,                 0.1292,                0.86814,                0.97745,                 0.9029,                0.96227,                0.90419,                0.39658,                0.25978,                0.97607,               0.004192,               0.004192,               0.004192
                    178,                0.13774,                 0.1305,                0.86742,                0.96407,                0.91551,                0.96252,                0.90384,                0.39562,                 0.2589,                0.97521,               0.004159,               0.004159,               0.004159
                    179,                0.13647,                0.12991,                0.86857,                0.96472,                0.91551,                0.96258,                0.90489,                 0.3944,                0.25805,                0.97441,               0.004126,               0.004126,               0.004126
                    180,                0.13447,                0.12586,                0.86639,                0.97113,                0.90657,                0.96202,                0.90595,                0.39348,                0.25722,                0.97361,               0.004093,               0.004093,               0.004093
                    181,                0.13698,                 0.1307,                 0.8706,                0.96874,                0.90934,                0.96211,                 0.9066,                0.39187,                 0.2571,                 0.9725,                0.00406,                0.00406,                0.00406
                    182,                0.13464,                0.12789,                 0.8669,                0.96792,                0.91122,                0.96241,                0.90715,                0.39057,                0.25684,                 0.9718,               0.004027,               0.004027,               0.004027
                    183,                0.13472,                0.12813,                0.86684,                0.96809,                0.91217,                0.96221,                0.90796,                0.38959,                 0.2561,                0.97115,               0.003994,               0.003994,               0.003994
                    184,                0.13503,                0.12698,                0.86822,                0.96798,                0.91428,                0.96327,                0.90916,                0.38812,                0.25538,                0.96976,               0.003961,               0.003961,               0.003961
                    185,                0.13353,                0.12777,                0.86589,                0.96876,                0.91421,                0.96337,                0.90932,                0.38695,                0.25494,                0.96871,               0.003928,               0.003928,               0.003928
                    186,                0.13365,                0.12904,                0.86436,                0.97045,                0.91121,                0.96346,                0.90948,                0.38584,                0.25445,                0.96752,               0.003895,               0.003895,               0.003895
                    187,                0.13605,                0.12542,                0.86629,                0.97031,                 0.9127,                0.96449,                0.90963,                0.38494,                0.25407,                0.96683,               0.003862,               0.003862,               0.003862
                    188,                0.13295,                0.12635,                0.86479,                0.97385,                0.91233,                0.96449,                0.91086,                0.38384,                0.25295,                0.96559,               0.003829,               0.003829,               0.003829
                    189,                 0.1312,                0.12559,                0.86646,                 0.9742,                0.90851,                0.96459,                0.91175,                0.38248,                0.25146,                0.96445,               0.003796,               0.003796,               0.003796
                    190,                0.13234,                0.12364,                0.86627,                0.97379,                   0.91,                0.96468,                0.91254,                 0.3812,                0.25106,                0.96371,               0.003763,               0.003763,               0.003763
                    191,                0.12972,                0.12621,                0.86326,                0.97282,                0.91036,                0.96469,                0.91332,                0.37971,                0.25079,                0.96262,                0.00373,                0.00373,                0.00373
                    192,                0.12943,                0.12641,                0.86478,                0.97203,                0.91032,                 0.9648,                 0.9141,                0.37814,                0.24884,                0.96136,               0.003697,               0.003697,               0.003697
                    193,                0.12874,                 0.1247,                0.86332,                0.97151,                0.91443,                0.96504,                 0.9152,                0.37705,                0.24811,                0.96047,               0.003664,               0.003664,               0.003664
                    194,                0.12685,                 0.1223,                0.86464,                0.96692,                0.91744,                0.96572,                0.91611,                0.37637,                0.24769,                0.96024,               0.003631,               0.003631,               0.003631
                    195,                0.12817,                0.12458,                0.86246,                0.96379,                0.92424,                 0.9662,                0.91579,                0.37507,                0.24674,                0.95972,               0.003598,               0.003598,               0.003598
                    196,                0.12725,                0.12162,                0.86286,                0.96377,                0.92392,                0.96634,                0.91636,                 0.3738,                0.24636,                0.95882,               0.003565,               0.003565,               0.003565
                    197,                0.12812,                0.12352,                 0.8637,                0.96327,                0.92599,                0.96642,                 0.9168,                0.37249,                0.24643,                0.95816,               0.003532,               0.003532,               0.003532
                    198,                0.12768,                 0.1211,                 0.8631,                0.95965,                0.92847,                0.96666,                0.91682,                0.37169,                0.24525,                0.95804,               0.003499,               0.003499,               0.003499
                    199,                0.12754,                0.12437,                0.86479,                0.95977,                0.92891,                0.96692,                0.91715,                0.37089,                0.24501,                0.95762,               0.003466,               0.003466,               0.003466
                    200,                0.12418,                0.12207,                 0.8642,                0.95876,                0.92896,                0.96703,                0.91782,                0.36969,                0.24502,                0.95674,               0.003433,               0.003433,               0.003433
                    201,                0.12307,                0.11913,                0.86147,                0.95993,                0.92875,                0.96701,                0.91834,                0.36855,                0.24482,                0.95595,                 0.0034,                 0.0034,                 0.0034
                    202,                0.12381,                0.11892,                0.86188,                 0.9611,                 0.9292,                0.96715,                0.91833,                0.36747,                0.24398,                0.95527,               0.003367,               0.003367,               0.003367
                    203,                0.12242,                0.11737,                0.86198,                0.96105,                 0.9297,                0.96734,                  0.919,                0.36591,                0.24408,                0.95434,               0.003334,               0.003334,               0.003334
                    204,                0.12396,                0.11808,                0.86254,                0.96183,                0.93042,                0.96714,                0.91893,                0.36481,                0.24333,                0.95361,               0.003301,               0.003301,               0.003301
                    205,                0.12399,                0.11845,                0.86186,                0.96172,                0.93048,                0.96711,                0.91953,                0.36375,                 0.2427,                 0.9527,               0.003268,               0.003268,               0.003268
                    206,                0.12122,                0.11821,                0.85908,                0.96277,                0.92973,                0.96728,                0.92008,                0.36257,                0.24213,                0.95183,               0.003235,               0.003235,               0.003235
                    207,                0.12206,                0.11664,                0.86244,                0.96213,                0.93009,                0.96717,                0.92069,                0.36172,                0.24159,                0.95115,               0.003202,               0.003202,               0.003202
                    208,                0.12148,                0.11767,                0.86266,                0.96152,                0.93009,                0.96726,                0.92131,                0.36099,                0.24153,                0.95056,               0.003169,               0.003169,               0.003169
                    209,                0.12101,                0.11603,                0.86152,                0.96159,                0.92905,                0.96769,                0.92225,                0.36011,                0.24137,                0.94993,               0.003136,               0.003136,               0.003136
                    210,                 0.1185,                0.11687,                0.85887,                0.96305,                0.92851,                0.96775,                0.92238,                0.35932,                0.24144,                0.94933,               0.003103,               0.003103,               0.003103
                    211,                 0.1192,                 0.1175,                0.86001,                0.96519,                0.92741,                0.96787,                0.92336,                0.35848,                 0.2399,                0.94867,                0.00307,                0.00307,                0.00307
                    212,                0.11978,                0.11651,                0.86064,                0.96433,                0.92479,                0.96795,                 0.9235,                0.35773,                0.23924,                0.94799,               0.003037,               0.003037,               0.003037
                    213,                0.11963,                0.11389,                0.85983,                 0.9818,                0.91208,                0.96795,                0.92404,                0.35677,                 0.2386,                0.94715,               0.003004,               0.003004,               0.003004
                    214,                0.11823,                0.11343,                0.86021,                0.98114,                 0.9123,                0.96829,                0.92433,                0.35539,                0.23736,                 0.9458,               0.002971,               0.002971,               0.002971
                    215,                0.11728,                0.11264,                0.86044,                0.98198,                0.91215,                0.96828,                0.92478,                0.35424,                0.23597,                0.94452,               0.002938,               0.002938,               0.002938
                    216,                0.11745,                0.11296,                0.85937,                0.97974,                0.91234,                0.96818,                0.92566,                0.35246,                0.23481,                0.94256,               0.002905,               0.002905,               0.002905
                    217,                0.11758,                0.11152,                0.86044,                0.97946,                0.91234,                0.96817,                0.92577,                0.35173,                0.23365,                0.94181,               0.002872,               0.002872,               0.002872
                    218,                0.11542,                0.11052,                 0.8576,                0.97919,                0.91213,                0.96821,                0.92522,                0.35096,                0.23338,                0.94107,               0.002839,               0.002839,               0.002839
                    219,                0.11692,                 0.1107,                0.85913,                0.97948,                 0.9117,                0.96849,                0.92588,                0.35007,                0.23327,                 0.9405,               0.002806,               0.002806,               0.002806
                    220,                0.11673,                0.10973,                0.85792,                0.97947,                 0.9136,                0.96827,                0.92612,                0.34896,                0.23277,                 0.9396,               0.002773,               0.002773,               0.002773
                    221,                0.11476,                 0.1095,                0.85793,                 0.9736,                0.91606,                0.96789,                0.92665,                0.34783,                0.23247,                0.93874,                0.00274,                0.00274,                0.00274
                    222,                0.11339,                0.10752,                0.85715,                0.97171,                0.92026,                0.96805,                0.92752,                0.34672,                0.23252,                0.93788,               0.002707,               0.002707,               0.002707
                    223,                0.11244,                0.10593,                0.85806,                0.97172,                 0.9204,                 0.9681,                0.92718,                0.34583,                0.23226,                0.93724,               0.002674,               0.002674,               0.002674
                    224,                0.11329,                0.10792,                0.85826,                0.97111,                0.92052,                0.96816,                0.92808,                0.34496,                 0.2319,                0.93681,               0.002641,               0.002641,               0.002641
                    225,                0.11258,                0.10967,                 0.8577,                0.98475,                0.90978,                 0.9683,                0.92806,                0.34408,                0.23092,                 0.9364,               0.002608,               0.002608,               0.002608
                    226,                0.11231,                0.10692,                0.85768,                0.98554,                0.90855,                0.96847,                0.92793,                0.34309,                0.23009,                0.93597,               0.002575,               0.002575,               0.002575
                    227,                0.11115,                0.10693,                0.85762,                0.98516,                0.90927,                0.96862,                 0.9285,                0.34219,                0.23027,                0.93563,               0.002542,               0.002542,               0.002542
                    228,                0.11249,                0.10652,                0.85634,                0.98525,                0.90947,                0.96859,                0.92827,                0.34133,                0.22996,                0.93495,               0.002509,               0.002509,               0.002509
                    229,                0.11103,                0.10626,                0.85814,                  0.985,                0.91112,                0.96929,                0.92963,                0.34044,                0.23022,                0.93427,               0.002476,               0.002476,               0.002476
                    230,                0.10973,                 0.1067,                0.85655,                0.98501,                0.91165,                0.96934,                0.92986,                0.33946,                0.22913,                 0.9334,               0.002443,               0.002443,               0.002443
                    231,                0.10988,                0.10495,                0.85676,                0.98504,                0.91278,                0.96946,                0.93031,                0.33858,                0.22908,                 0.9328,                0.00241,                0.00241,                0.00241
                    232,                 0.1108,                0.10451,                0.85672,                0.98501,                0.91164,                0.96929,                0.93029,                0.33764,                0.22879,                0.93208,               0.002377,               0.002377,               0.002377
                    233,                 0.1082,                0.10385,                 0.8555,                0.98659,                0.91133,                0.96928,                0.92984,                0.33657,                 0.2288,                 0.9308,               0.002344,               0.002344,               0.002344
                    234,                0.10677,                0.10387,                0.85616,                0.98704,                0.91076,                0.96909,                0.93047,                0.33569,                0.22749,                0.92978,               0.002311,               0.002311,               0.002311
                    235,                0.10783,                0.10496,                0.85331,                0.98714,                0.91072,                 0.9692,                0.93124,                 0.3351,                 0.2278,                0.92898,               0.002278,               0.002278,               0.002278
                    236,                0.10583,                0.10367,                0.85319,                0.98702,                0.91077,                0.96937,                 0.9323,                0.33465,                0.22832,                0.92812,               0.002245,               0.002245,               0.002245
                    237,                0.10567,                0.10135,                0.85305,                0.98701,                 0.9109,                0.96964,                0.93182,                0.33451,                0.22845,                0.92835,               0.002212,               0.002212,               0.002212
                    238,                0.10356,                0.10172,                0.85297,                0.98723,                0.91035,                0.96972,                0.93283,                 0.3334,                0.22763,                0.92754,               0.002179,               0.002179,               0.002179
                    239,                0.10306,                0.10119,                0.85449,                0.98797,                0.91049,                0.96982,                0.93296,                0.33226,                0.22801,                0.92673,               0.002146,               0.002146,               0.002146
                    240,                0.10268,                0.09993,                0.85253,                0.98781,                0.91052,                0.96986,                 0.9335,                0.33127,                0.22687,                0.92615,               0.002113,               0.002113,               0.002113
                    241,                0.10361,                0.09897,                 0.8524,                0.98863,                0.91049,                0.96906,                0.93381,                0.33073,                0.22635,                0.92595,                0.00208,                0.00208,                0.00208
                    242,                 0.1022,                0.09965,                0.85361,                0.98817,                0.91044,                0.96919,                0.93337,                0.32948,                0.22513,                0.92466,               0.002047,               0.002047,               0.002047
                    243,                0.10119,                0.09917,                0.85237,                0.98871,                0.91052,                0.96916,                0.93351,                0.32813,                0.22406,                0.92368,               0.002014,               0.002014,               0.002014
                    244,                0.09952,                0.09817,                0.85245,                0.98593,                0.91141,                0.96911,                0.93376,                0.32697,                0.22321,                0.92294,               0.001981,               0.001981,               0.001981
                    245,                    inf,                0.09532,                0.85124,                0.98826,                0.91252,                0.96897,                0.93385,                0.32607,                0.22302,                0.92237,               0.001948,               0.001948,               0.001948
                    246,                0.10006,                0.09651,                0.85182,                 0.9873,                0.91141,                0.96855,                0.93383,                0.32566,                0.22301,                0.92228,               0.001915,               0.001915,               0.001915
                    247,                0.09886,                0.09546,                0.85048,                0.98732,                0.91142,                0.96822,                0.93488,                0.32479,                0.22328,                0.92183,               0.001882,               0.001882,               0.001882
                    248,                0.09675,                0.09564,                0.85303,                0.98698,                0.91141,                0.96822,                0.93464,                0.32394,                0.22273,                0.92139,               0.001849,               0.001849,               0.001849
                    249,                0.09599,                0.09364,                0.85152,                0.98843,                 0.9126,                0.96844,                0.93468,                0.32305,                0.22205,                 0.9209,               0.001816,               0.001816,               0.001816
                    250,                0.09669,                0.09372,                0.85283,                0.98722,                0.91284,                0.96821,                0.93453,                0.32214,                0.22131,                0.92054,               0.001783,               0.001783,               0.001783
                    251,                0.09666,                0.09292,                0.85119,                 0.9869,                0.91351,                0.96828,                0.93442,                0.32141,                0.22083,                0.91999,                0.00175,                0.00175,                0.00175
                    252,                0.09483,                0.09442,                0.85095,                0.98695,                0.91564,                 0.9685,                0.93452,                0.32021,                   0.22,                 0.9192,               0.001717,               0.001717,               0.001717
                    253,                0.09493,                0.09304,                0.84903,                0.98776,                0.91438,                0.96869,                0.93516,                 0.3191,                0.21938,                0.91854,               0.001684,               0.001684,               0.001684
                    254,                0.09457,                0.09197,                0.85011,                0.98852,                 0.9156,                0.96885,                0.93553,                0.31817,                0.21965,                 0.9178,               0.001651,               0.001651,               0.001651
                    255,                0.09436,                0.09034,                0.85154,                0.98852,                0.91536,                 0.9686,                0.93606,                0.31751,                0.21879,                0.91747,               0.001618,               0.001618,               0.001618
                    256,                0.09141,                0.08852,                0.84945,                0.98853,                0.91597,                0.96902,                0.93641,                0.31671,                0.21851,                 0.9171,               0.001585,               0.001585,               0.001585
                    257,                0.09228,                  0.089,                0.84911,                0.98843,                0.91607,                0.96917,                0.93696,                0.31582,                0.21825,                0.91657,               0.001552,               0.001552,               0.001552
                    258,                    inf,                0.09012,                0.85019,                  0.988,                0.91611,                 0.9693,                0.93708,                0.31503,                0.21796,                0.91617,               0.001519,               0.001519,               0.001519
                    259,                0.09029,                 0.0875,                0.85005,                0.98887,                0.91489,                0.96945,                0.93787,                 0.3141,                0.21743,                0.91552,               0.001486,               0.001486,               0.001486
                    260,                0.08971,                0.08753,                 0.8494,                  0.989,                0.91605,                0.96954,                0.93783,                0.31351,                0.21674,                0.91508,               0.001453,               0.001453,               0.001453
                    261,                0.09137,                0.08937,                0.84909,                0.98946,                0.91579,                0.96923,                0.93756,                0.31293,                0.21711,                0.91456,                0.00142,                0.00142,                0.00142
                    262,                0.08818,                0.08585,                0.84911,                0.98975,                0.91571,                 0.9693,                0.93781,                0.31203,                 0.2166,                0.91391,               0.001387,               0.001387,               0.001387
                    263,                    inf,                0.08669,                0.84999,                0.98863,                0.91596,                0.96946,                 0.9382,                0.31094,                0.21772,                 0.9131,               0.001354,               0.001354,               0.001354
                    264,                0.08744,                 0.0868,                0.84853,                0.98861,                0.91594,                0.96939,                0.93818,                 0.3103,                0.21708,                0.91278,               0.001321,               0.001321,               0.001321
                    265,                 0.0883,                0.08585,                 0.8504,                0.98853,                0.91592,                0.96939,                  0.938,                   0.31,                0.21709,                 0.9125,               0.001288,               0.001288,               0.001288
                    266,                 0.0873,                0.08376,                0.84897,                0.98852,                0.91594,                0.96946,                0.93834,                0.30949,                0.21708,                0.91215,               0.001255,               0.001255,               0.001255
                    267,                0.08608,                0.08375,                0.84743,                 0.9903,                0.91518,                0.96916,                0.93834,                0.30879,                0.21756,                0.91152,               0.001222,               0.001222,               0.001222
                    268,                0.08489,                0.08264,                0.84782,                0.99023,                0.91525,                0.96918,                0.93826,                0.30807,                0.21761,                0.91113,               0.001189,               0.001189,               0.001189
                    269,                    inf,                0.08274,                0.84767,                0.99074,                0.91523,                0.96878,                0.93833,                0.30732,                0.21681,                0.91088,               0.001156,               0.001156,               0.001156
                    270,                0.08385,                0.08146,                0.84748,                0.99086,                0.91524,                0.96874,                0.93848,                0.30673,                0.21716,                0.91044,               0.001123,               0.001123,               0.001123
                    271,                0.08288,                0.08152,                0.84735,                0.99079,                0.91615,                0.96871,                0.93865,                0.30597,                0.21742,                0.90968,                0.00109,                0.00109,                0.00109
                    272,                  0.084,                 0.0808,                0.84744,                0.99083,                0.91615,                0.96884,                0.93896,                0.30509,                0.21682,                 0.9092,               0.001057,               0.001057,               0.001057
                    273,                 0.0811,                0.07892,                0.84661,                 0.9909,                0.91615,                0.96886,                0.93914,                0.30432,                0.21695,                0.90872,               0.001024,               0.001024,               0.001024
                    274,                0.08019,                0.07734,                0.84657,                0.99095,                0.91615,                0.96893,                0.93937,                0.30335,                0.21678,                0.90828,               0.000991,               0.000991,               0.000991
                    275,                0.08059,                0.07894,                0.84692,                0.99094,                0.91615,                0.96888,                0.93973,                0.30263,                 0.2164,                0.90787,               0.000958,               0.000958,               0.000958
                    276,                0.07949,                0.07795,                 0.8455,                0.99074,                0.91615,                0.96884,                0.94018,                0.30127,                0.21615,                0.90683,               0.000925,               0.000925,               0.000925
                    277,                0.07792,                 0.0751,                0.84486,                0.99183,                0.91517,                0.96886,                 0.9399,                0.30075,                0.21635,                0.90663,               0.000892,               0.000892,               0.000892
                    278,                0.07604,                0.07619,                0.84574,                0.99214,                0.91428,                0.96953,                0.94021,                0.30002,                0.21557,                0.90618,               0.000859,               0.000859,               0.000859
                    279,                0.07709,                0.07464,                0.84582,                0.99117,                0.91371,                0.96958,                0.94024,                 0.2991,                0.21539,                0.90569,               0.000826,               0.000826,               0.000826
                    280,                 0.0766,                0.07512,                0.84435,                0.99055,                0.91484,                0.96969,                0.94004,                0.29829,                0.21479,                0.90512,               0.000793,               0.000793,               0.000793
                    281,                    inf,                0.07306,                0.84477,                0.99067,                0.91373,                0.96979,                0.94037,                0.29705,                0.21428,                0.90401,                0.00076,                0.00076,                0.00076
                    282,                0.07481,                0.07273,                0.84397,                0.98931,                0.91429,                0.96983,                0.94072,                0.29625,                0.21311,                0.90323,               0.000727,               0.000727,               0.000727
                    283,                0.07422,                 0.0738,                0.84277,                0.98942,                 0.9139,                0.96978,                0.94068,                0.29559,                0.21253,                0.90279,               0.000694,               0.000694,               0.000694
                    284,                0.07365,                 0.0715,                0.84396,                0.98143,                0.92123,                0.96974,                  0.941,                0.29473,                0.21219,                0.90232,               0.000661,               0.000661,               0.000661
                    285,                0.07446,                0.07253,                0.84406,                0.98201,                0.92279,                0.96998,                0.94111,                0.29425,                  0.212,                0.90197,               0.000628,               0.000628,               0.000628
                    286,                0.07127,                0.07004,                0.84374,                0.98201,                0.92279,                0.97009,                0.94166,                0.29334,                0.21157,                0.90129,               0.000595,               0.000595,               0.000595
                    287,                 0.0718,                0.06948,                0.84349,                0.98181,                0.92292,                0.97064,                0.94213,                0.29275,                0.21258,                0.90101,               0.000562,               0.000562,               0.000562
                    288,                0.07239,                0.07067,                0.84396,                0.98178,                0.92264,                0.97062,                0.94212,                0.29213,                0.21211,                0.90069,               0.000529,               0.000529,               0.000529
                    289,                0.06984,                0.06875,                0.84242,                0.98173,                0.92254,                0.97084,                0.94237,                0.29154,                0.21189,                0.90028,               0.000496,               0.000496,               0.000496
                    290,                0.07017,                0.06894,                0.84324,                0.98171,                0.92257,                0.97077,                0.94227,                0.29095,                0.21169,                0.89999,               0.000463,               0.000463,               0.000463
                    291,                0.21036,                0.12102,                0.86296,                0.98171,                0.92255,                0.97079,                 0.9424,                 0.2902,                0.21117,                0.89946,                0.00043,                0.00043,                0.00043
                    292,                0.19097,                0.10676,                0.84803,                 0.9817,                0.92255,                0.97078,                0.94257,                0.28945,                0.21105,                0.89931,               0.000397,               0.000397,               0.000397
                    293,                0.18229,                0.10137,                0.84003,                0.98154,                0.92265,                0.97087,                0.94267,                 0.2885,                0.21055,                0.89877,               0.000364,               0.000364,               0.000364
                    294,                0.17579,                0.09837,                0.83622,                0.98136,                0.92169,                0.97096,                0.94314,                0.28725,                0.21007,                 0.8981,               0.000331,               0.000331,               0.000331
                    295,                0.17174,                0.09565,                0.83535,                0.98262,                0.92311,                0.97078,                0.94304,                0.28615,                0.20909,                0.89746,               0.000298,               0.000298,               0.000298
                    296,                0.16778,                 0.0938,                0.82913,                0.98263,                0.92336,                 0.9705,                0.94327,                0.28522,                0.20766,                0.89695,               0.000265,               0.000265,               0.000265
                    297,                0.16412,                0.09134,                0.82881,                0.98231,                0.92353,                0.97066,                 0.9436,                0.28403,                  0.207,                0.89627,               0.000232,               0.000232,               0.000232
                    298,                0.16249,                0.09036,                0.82813,                0.98213,                0.92394,                0.97077,                0.94356,                0.28288,                0.20641,                 0.8957,               0.000199,               0.000199,               0.000199
                    299,                0.15942,                0.08955,                0.82648,                0.98246,                 0.9246,                 0.9715,                  0.944,                0.28187,                0.20602,                 0.8953,               0.000166,               0.000166,               0.000166
                    300,                 0.1567,                0.08673,                0.82661,                0.98229,                0.92473,                0.97155,                0.94405,                0.28078,                0.20548,                0.89451,               0.000133,               0.000133,               0.000133
